name,title,content,release,time,number,index
人事管理,广西壮族自治区卫生和计划生育委员会关于李庆节等同志任免职的通知,桂卫人发〔2018〕9号广西壮族自治区卫生和计划生育委员会关于李庆节等同志任免职的通知委机关各处（室、...,广西壮族自治区卫生和计划生育委员会,2018年-02月-24日,桂卫人发〔2018〕9号,
人事管理,中共广西壮族自治区卫生和计划生育委员会党组关于陈建芬同志免职的通知,桂卫党组〔2018〕13号 中共广西壮族自治区卫生和计划生育委员会党组关于陈建芬同志免职的通知委机关各...,广西壮族自治区卫生和计划生育委员会,2018年-02月-24日,桂卫党组〔2018〕13号,
人事管理,广西壮族自治区卫生和计划生育委员会关于卢玉文同志免职的通知,桂卫人发〔2018〕8号广西壮族自治区卫生和计划生育委员会关于卢玉文同志免职的通知委机关各处（室、局）...,广西壮族自治区卫生和计划生育委员会,2018年-02月-24日,桂卫人发〔2018〕8号,
人事管理,广西壮族自治区卫生和计划生育委员会关于谢唐贵同志任职的通知,桂卫人发〔2018〕7号广西壮族自治区卫生和计划生育委员会关于谢唐贵同志任职的通知委机关各处（室、局）...,广西壮族自治区卫生和计划生育委员会,2018年-02月-24日,桂卫人发〔2018〕7号,
人事管理,标题,内容概述,发布机构,发文时间,文号,索引号
人事管理,广西壮族自治区卫生和计划生育委员会关于黄春吉等同志任职的通知,桂卫人发〔2018〕16号广西壮族自治区卫生和计划生育委员会关于黄春吉等同志任职的通知委机关各处（室、...,广西壮族自治区卫生和计划生育委员会,2018年-06月-04日,桂卫人发〔2018〕16号,
人事管理,自治区卫生计生委关于印发自治区卫生计生委任命的国家工作人员宪法宣誓实施办法（试行）的通知,桂卫人发〔2018〕12号自治区卫生计生委关于印发自治区卫生计生委任命的国家工作人员宪法宣誓实施办法（...,广西壮族自治区卫生和计划生育委员会,2018年-05月-08日,桂卫人发〔2018〕12号,
人事管理,自治区卫生计生人才与技术服务中心关于2019年度全区卫生系列高级专业技术资格专业能力考试有关事项的通知,桂卫人技[2018]9号自治区卫生计生人才与技术服务中心关于2019年度全区卫生系列高级专业技术资格专业能力...,广西壮族自治区卫生和计划生育委员会,2018年-04月-27日,桂卫人技[2018]9号,
人事管理,自治区卫生计生委关于印发《广西壮族自治区公立医疗机构知名专家门诊管理办法（试行）》的通知,桂卫人发〔2018〕23号自治区卫生计生委关于印发《广西壮族自治区公立医疗机构知名专家门诊管理办法（试...,广西壮族自治区卫生和计划生育委员会,2018年-04月-24日,桂卫人发〔2018〕13号,
人事管理,关于梁家骏等同志取得工程师专业技术资格的通知,桂卫职办〔2018〕13号关于梁家骏等同志取得工程师专业技术资格的通知自治区南溪山医院、自治区血液中心...,广西壮族自治区卫生和计划生育委员会,2018年-04月-20日,桂卫职办〔2018〕13号,
人事管理,关于蔡园艺等同志取得广西企业与企业家联合会高级经济师专业技术资格的通知,桂卫职字〔2018〕8号关于蔡园艺等同志取得广西企业与企业家联合会高级经济师专业技术资格的通知自治区血...,广西壮族自治区卫生和计划生育委员会,2018年-04月-20日,桂卫职字〔2018〕8号,
人事管理,关于李燕等同志取得高级工程师专业技术资格的通知,桂卫职字〔2018〕7号关于李燕等同志取得高级工程师专业技术资格的通知自治区职业病防治研究院、自治区龙...,广西壮族自治区卫生和计划生育委员会,2018年-04月-20日,桂卫职字〔2018〕7号,
人事管理,广西壮族自治区卫生和计划生育委员会关于刘存旭等同志试用期满正式任用的通知,桂卫人发〔2018〕14号广西壮族自治区卫生和计划生育委员会关于刘存旭等同志试用期满正式任用的通知委机...,广西壮族自治区卫生和计划生育委员会,2018年-04月-17日,桂卫人发〔2018〕14号,
人事管理,标题,内容概述,发布机构,发文时间,文号,索引号
人事管理,自治区卫生计生委关于选派援外医疗队员的通知,桂卫人发〔2018〕22号自治区卫生计生委关于选派援外医疗队员的通知各市卫生计生委，区直各医疗卫生单位...,广西壮族自治区卫生和计划生育委员会,2018年-06月-29日,桂卫人发〔2018〕22号,
人事管理,关于重新确认王翠敏同志高级专业技术资格的通知,桂卫职办〔2018〕18号关于重新确认王翠敏同志高级专业技术资格的通知广西壮族自治区人民医院：根据广西...,广西壮族自治区卫生和计划生育委员会,2018年-06月-25日,桂卫职办〔2018〕18号,
人事管理,关于重新确认姚红兵等4位同志高级专业技术资格的通知,桂卫职办〔2018〕17号关于重新确认姚红兵等4位同志高级专业技术资格的通知桂林医学院第二附属医院：根据...,广西壮族自治区卫生和计划生育委员会,2018年-06月-25日,桂卫职办〔2018〕17号,
人事管理,广西壮族自治区卫生和计划生育委员会关于黄俊峰同志任职的通知,桂卫人发〔2018〕20号广西壮族自治区卫生和计划生育委员会关于黄俊峰同志任职的通知委机关各处（室、局...,广西壮族自治区卫生和计划生育委员会,2018年-06月-18日,桂卫人发〔2018〕20号,
人事管理,自治区卫生计生委 人力资源社会保障厅关于聘用卢跃进等33名同志为广西壮族自治区艰苦边远地区全科医生特设岗位人员的通知,桂卫人发〔2018〕19号自治区卫生计生委 人力资源社会保障厅关于聘用卢跃进等33名同志为广西壮族自治区...,广西壮族自治区卫生和计划生育委员会,2018年-06月-14日,桂卫人发〔2018〕19号,
人事管理,自治区卫生计生委人力资源社会保障厅关于公布2018年度通过全区卫生系列高级专业技术资格专业能力考试取得参评资格人员名单的通知,桂卫人发〔2018〕18号自治区卫生计生委 人力资源社会保障厅关于公布2018年度通过全区卫生系列高级专业...,广西壮族自治区卫生和计划生育委员会,2018年-06月-11日,桂卫人发〔2018〕18号,
人事管理,关于黄健君同志取得高级专业技术资格的通知,桂卫职字〔2018〕10号关于黄健君同志取得高级专业技术资格的通知自治区药用植物园：根据自治区住房城乡...,广西壮族自治区卫生和计划生育委员会,2018年-06月-06日,桂卫职字〔2018〕10号,
综合管理,标题,内容概述,发布机构,发文时间,文号,索引号
综合管理,自治区卫生健康委关于在全区卫生健康系统开展向梁小霞同志学习活动的通知, 桂卫发〔2020〕8号自治区卫生健康委关于在全区卫生健康系统开展向梁小霞同志学习活动的通知各市卫生健...,广西壮族自治区卫生健康委员会,2020年-05月-28日,桂卫发〔2020〕8号,
综合管理, 自治区卫生健康委办公室关于组织开展第33个世界无烟日活动的通知,各市、县（市、区）卫生健康委（局），自治区疾控中心，区直各医疗卫生单位：根据《国家卫生健康委办公...,广西壮族自治区卫生健康委员会,2020年-05月-20日,,
综合管理,自治区卫生健康委关于推荐申报第五届广西壮族自治区主席质量奖单位名单的公示,根据 广西壮族自治区实施质量强桂战略工作领导小组办公室《关于组织开展第五届广西壮族自治区主席质量...,广西壮族自治区卫生健康委员会,2020年-05月-06日,,
综合管理,关于开展2020年《职业病防治法》宣传周活动的通知,各市卫生健康委、民政局、人力资源社会保障局、医保局、总工会，区直有关医疗卫生单位，区直有关企业：...,广西壮族自治区卫生健康委员会,2020年-04月-22日,,
综合管理,自治区卫生健康委办公室关于印发《2020年全区卫生健康〈信访条例〉宣传方案》的通知,各市卫生健康委，委机关各处（室、局），区直各卫生健康单位：现将《2020年全区卫生健康〈信访条例〉宣...,广西壮族自治区卫生健康委员会,2020年-04月-17日,,
综合管理,自治区卫生健康委办公室关于切实做好汛期安全防范工作的通知,各市卫生健康委，区直各卫生健康单位，各民营医疗机构：根据广西入汛标准监测，我区已进入汛期（4～9月...,广西壮族自治区卫生健康委员会,2020年-04月-07日,,
综合管理,自治区卫生健康委办公室关于自行下载学习贯彻应急〔2020〕25号文件精神的通知,各市卫生健康委，自治区卫生监督所、疾病预防控制中心、职业病防治研究院，各职业卫生技术服务机构：机...,广西壮族自治区卫生健康委员会,2020年-04月-03日,,
综合管理,标题,内容概述,发布机构,发文时间,文号,索引号
综合管理,自治区卫生健康委关于做好新型冠状病毒感染的肺炎疫情防控期间医疗机构开展放射诊疗工作应急保障服务的通知,桂卫职健发〔2020〕1号自治区卫生健康委关于做好新型冠状病毒感染的肺炎疫情防控期间医疗机构开展放射诊...,广西壮族自治区卫生健康委员会,2020年-02月-10日,桂卫职健发〔2020〕1号,
综合管理,自治区卫生健康委办公室关于认真执行新型冠状病毒实验室生物安全指南（第二版）的通知,桂卫办发〔2020〕13号自治区卫生健康委办公室关于认真执行新型冠状病毒实验室生物安全指南（第二版）的...,广西壮族自治区卫生健康委员会,2020年-01月-30日,桂卫办发〔2020〕13号,
综合管理,自治区卫生健康委办公室关于公布新型冠状病毒感染的肺炎定点收治医院的通知,各市卫生健康委、区直各医疗卫生机构：为防控新型冠状病毒感染的肺炎疫情，做好相关医疗救治工作，经研...,广西壮族自治区卫生健康委员会,2020年-01月-23日,,
综合管理,广西壮族自治区卫生健康委员会公告（2020年第2号）,为平稳有序做好《职业卫生技术服务机构监督管理暂行办法》（国家安全生产监督管理总局令第50号）修订过...,广西壮族自治区卫生健康委员会,2020年-01月-19日,? 2020年第2号,
